CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,Date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220117,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,58.59,58.59,66.96,66.96,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220118,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,58.59,58.59,66.96,66.96,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220119,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,58.59,58.59,66.96,66.96,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220120,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,,,,,,2.00,1,3.00,,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,52.34,52.34,59.82,59.82,,
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220121,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,,,,,,2.00,1,3.00,,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,52.34,52.34,59.82,59.82,,
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220122,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,,,,,,2.00,1,3.00,,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,52.34,52.34,59.82,59.82,,
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220123,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,,,,,,2.00,1,3.00,,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,52.34,52.34,59.82,59.82,,
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220124,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,,,,,,2.00,1,3.00,,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,52.34,52.34,59.82,59.82,,
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220125,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,,,,,,2.00,1,3.00,,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,52.34,52.34,59.82,59.82,,
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220126,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,56.02,56.02,52.34,52.34,59.82,59.82,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220127,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220128,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220129,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220130,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220131,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220201,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220202,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220203,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220204,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220205,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220206,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220207,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220208,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220209,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220210,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220211,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220212,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220213,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220214,2.00,0,2.00,0,1.00,0,3.00,1,1.00,1,1.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1191,1,V,Over 50%,57.41,57.41,59.37,59.37,67.86,67.86,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220215,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1198,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220216,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,-0.06,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1201,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220217,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,2,3,5-15 yrs,5-15 yrs,2,2,2,2,5,0,1223,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220218,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1269,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220219,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1334,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220220,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1366,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220221,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1386,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220222,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1433,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220223,3.00,0,2.00,0,2.00,0,4.00,0,2.00,0,3.00,0,2.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1473,1,V,Over 50%,78.24,78.24,71.09,71.09,81.25,81.25,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220224,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1503,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220225,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1535,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220226,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1573,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220227,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1584,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220228,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1598,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220301,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1614,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220302,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1621,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220303,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1630,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,,
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220304,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1638,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220305,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1647,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220306,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1654,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220307,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1656,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220308,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1659,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220309,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1662,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220310,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1664,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220311,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1665,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220312,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1666,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220313,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1666,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220314,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1666,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220315,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1666,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220316,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1666,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220317,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1673,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220318,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1673,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220319,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1673,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220320,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1675,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220321,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1677,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
China,CHN,Inner Mongolia,CHN_NM,STATE_TOTAL,20220322,2.00,0,2.00,0,1.00,0,3.00,0,1.00,1,1.00,0,1.00,0,3.00,0.00,,0.00,,,2.00,1,3.00,2.00,,0.00,2.00,1,5.00,1,3.00,0,,,,5-15 yrs,5-15 yrs,2,2,2,2,,,1677,1,V,Over 50%,50.46,50.46,55.47,55.47,63.39,63.39,0.00,0.00
